169	Gimly	When I was younger I always hated _Predator 2_. Rewatching it as an adult, I don't think it was fair how bad I thought it was. It's not that _Predator 2_ is crap, it's just that it's **so much worse** than the original (one of the 5 best movies ever made), that it comes across as such a massive disappointment. With fresh, or I guess more accurately, with more experienced eyes, I don't mind _Predator 2_ at all, there's actually a lot of stuff I like about it. It's still not a great movie to me, but I don't skip it when I'm doing a marathon like I would have once upon a time. It expands upon the Predator lore in some pretty cool ways, and the Jamaican Voodoo Posse inspired my Escher Necromunda gang, so I've wound up pretty 50/50 on the whole thing.    _Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._
170	perelachaise	**mild abstract spoiler ahead**    My feelings about this movie may very well be extended towards Boyle's movies in general : solid direction overall, but events did not fail to go from situational and behavioral realism to sudden heroical action nonsense.
172	Ian Beale	**Underrated and fun!**    This is my favorite Star Trek movie. The whole film bubbles with humour and the music score is fantastic. I love the bookend _'Row, row, row your boat'_ sequences. An emotional and funny film - my favourite goosebumps moment being when Kirk says 'I've always known...I'll die alone". Brings tears to my eyes that part - it really does.    You'll have to excuse me, I'm getting emotional thinking about it. It's trendy to give this film a bad review and I am more than happy to be honest and open about ny admiration for this film.    If anything, Star Trek VI is the weakest Trek movie - a plodding episode of Columbo in space.      _Star Trek V: The Final Frontier_ is a rousing and fun   movie.          - Ian Beale
175	Andres Gomez	Introspective story with a good Jean Reno and innocent Rosanna Arquette.    Sound track, for those loving Eric Sierra. Not for all tastes. A little bit too long but entartaining.
176	talisencrw	Though I tend to go for both older films (those made before 1970) and  especially so when it comes to the horror/thriller genre, I saw parts 3  and 5 upon theatrical release (yes, I know it's really not right to see  film series out of sequence but I simply don't care) and they were  intriguing and decent, don't ask me why. Now that I both date a horror  film aficionado and my 13-year-old son himself is one as well, I have  decided to check out the contemporarily well-received original (I may  decide now to see the entire series, and in order, but really who's to  say?). Instantly, such trusted, bankable actors as Cary Elwes and Danny  Glover give it credibility, just as Bette Davis and Joan Crawford gave  such films as 'What Ever Happened to Baby Jane?' way back in days gone  by. This was much better than I felt parts 3 and 5 were, by the way.
184	Eky	Quentin Tarantino, a genius who brought us Pulp Fiction and Reservoir Dogs returned with Jackie Brown, a tale of deception in the world of drugs-smuggling business. Heavily inspired by the 1970’s blaxploitation flicks, it tells the story of a stewardess, Jackie Brown (Pam Grier) who was pinned inside the cash-smuggling business as she’s tormented between two choices, becoming a cash-mule and in the end snitching her own boss or being smart by keeping the money for herself. It’s quite rare to see a film where the leading role is a female. Even though the plot relies quite much on Elmore Leonard’s novel Rum Punch, Tarantino really did great in giving his own personal touch to the existing materials by adding up a fine composition of clever dialogue, dark humor, and even the ultra violence in the forms of gun-battling badasses, drugs, and absolutely very graphic language, making it absolutely a typical Tarantino flick.    This film also possessed its own controversies that put Tarantino in the prosecuted seat because of his frequent use of the word “nigger”. This serious accusation was made by Spike Lee who furiously (while busy counting) noted that was used 38 times, excessively, throughout the film and he claimed that it’s an abuse and definitely an insult to black people. Apart from the above accusation, in my opinion, Jackie Brown, with its strong casts  from Pam Grier, Bridget Fonda, Robert Forester, and Samuel L. Jackson, Michael Keaton and Robert De Niro really add up to the greatness of the film.  The way I see it, every cast here is given a complex set of character for us to study. Both De Niro and Keaton, despite their small roles, they remain favorable and memorable.
184	John Chard	Booyah!    Coming as it did after critical darlings Reservoir Dogs and Pulp Fiction, it's perhaps not surprising that Quentin Tarantino's next film failed to - at the time - scale those giddy heights. Yet on reflection these days, when viewing Tarantino's career nearly twenty years later, it's one of his tightest works.    Working from master pulper Elmore Leonard's novel "Rum Punch", Tarantino had a concrete base from which to build on, which he does with aplomb. Cleaving close to the spirit of Leonard, Jackie Brown is rich with glorious chatter, each conversation either pings with a biting hard ass edge, or alternatively deconstructing the vagaries of the human condition.    Oh for sure Jackie Brown is talky, but nothing is ever twee or pointless, it's a film that pays rich rewards to those prepared to grasp the characters on show, to be aware that all is building towards the final third. It's then here where the story brings about its stings, with a complex operation cloaked in double crosses and evasive captures, of violence and more...    There's a wonderful portion of the story that sees Tarantino play the same sequence out from different character perspectives, but it's not indulgent. Tarantino reins himself in, not letting stylisations detract from the characters we are so heavily involved with. His other triumph is bringing Pam Grier and Robert Forster to the fore, who both deliver terrific performances. It's through these pair, with their deft characterisations, where Jackie Brown is most poignant and purposeful.     Is Jackie Brown undervalued in Tarantino's armoury? Perhaps it is? For it's ageless, holding up as a piece of intelligent work of note, and well worth revisiting by anyone who hasn't seen it since it was first released. 9/10
185	talisencrw	As time goes by, I'll always appreciate my Grade 10 English class (1984-85), taught by Mr. Terry. Looking back, it's probably the year that I was introduced to the most great literary works of all my life (especially 'Anthem' by Ayn Rand and 'Nausea' by Jean-Paul Sartre). Included that year in the course's curriculum was Anthony Burgess' dystopian masterwork, 'A Clockwork Orange' (as well as George Orwell's 'Animal Farm'--like Frank Sinatra would have said, 'It was a very good year'). I was mesmerized with it from the instant I noticed the unique approach to language, the 'ultraviolence' and of course, the eternal question of free will, its relationship to good-and-evil, and the can of worms of the myriad of ethical dilemmas that comes to the fore of individual freedom and rights versus that of society at large. The genius of Burgess was being able to put so well and forcibly, yet in such an entertaining way, so many issues that, had most anyone else set forth on the endeavor, would have come up with the type of off-putting, heavy-handed sermon that would never have reached such a literary pinnacle, and been required reading even now, generations later. It hasn't aged or dated a day.    Most cinematic observers felt the book unfilmable. Director Kubrick's adaptations work so well, particularly this, '2001: A Space Odyssey' and 'The Shining' (even though Stephen King would fervently disagree about the latter) because he, as he did with 'Dr. Strangelove', can so easily both find unforgettable visual metaphors for his ideas and so handily combine humour (an under-recognized trait of his, much more readily associated with say, Sir Alfred Hitchcock) with these heavy and daunting philosophical and intellectual volleys. In the wrong hands (particularly a Stanley Kramer, or his ilk), this could have failed miserably, like typical cinematic treatments of Ayn Rand novels. But this worked triumphantly, and heartily exemplifies one of the greatest directors ever at the apex of his craftsmanship. No self-respecting cinephile can avoid this movie, and I heartily recommend you to read the novel as well, though Kubrick nails it so effectively, reading the novel isn't necessary in the slightest for the film to be enjoyed.    One of the many 'gamechanger' films of Kubrick's storied and remarkable career.
187	John Chard	Visceral, Visionary, Visual, Sin City kicks the big un!    Three grizzled stories from Basin City comprise the basis for Robert Rodriguez's adaptation of Frank Miller's graphic novels (Miller along for co-directing duties as well). Man mountain Marv is out to avenge a murdered hooker, Dwight attempts to help the red light girls stay independent from the mob, and aging cop Hartigan is trying to protect a beautiful dancer from a sadistic pervert.    I think the first thing I should say is that I have no frame of reference as regards the adaptation here, I have never read (or seen) a Frank Miller story, but from what I can gather from the IMDb site is that fans of Miller's graphic stories were well pleased with the final result. I'm pleased to see that, because too many times comic book adaptations are roundly panned by the hard core fan base of each respective franchise for not being close to the spirit of the source, so here I'm doubly relieved mainly because I find Sin City to be a majestic assault on the senses.    Sin City is a stark place, full of seedy residents thriving on misery and mistrust, and here we are privy to three stories that only serve to remind us that we don't want to be anywhere near the place. Playing out as some sort of horror comic noir, Sin City is for sure a very violent picture, yet the violence is formed so perfectly in its style, it cloaks the film in artistic class. Once viewed, Sin City is never forgotten, and I for one literally do tip my hat towards Frank Miller & Robert Rodriguez for bringing such a great and interesting movie to the masses. All of the cast do great work, so I'll not single anyone out for praise, the techniques and the whole structure of the piece is quite simply marvellous, and as for the writing? Well get a load of it!    Sin City, a dark horrible place, Sin City, a wonderful wonderful movie. 9/10
189	Per Gunnar Jonsson	This is a movie that you have to really watch. You cannot sit and divide your time between the movie and reading a book or glancing at your tablet. Doing that would be like watching half a painting. This movie is all about the graphical presentation. Its use of live actors yet with a cartoonish black and white (emphasize on black) look with some occasional splatter of colors is absolutely marvelous. Look down and you miss something. The background voice a’la old fashioned detective story only serves to reinforce the feeling of being dumped into an old cartoon.    The story, or rather stories, are cartoon class material as well and not really much to write home about by themselves. They serve well enough to drive this particular movie though. The main actors where fitting right in and making a very enjoyable performance as far as I am concerned. Well, with the possible exception of Bruce Willis who mostly just stood around looking sad but then his role was a rather unrewarding one in the first place. I definitely liked Mickey Rourke as the rather exaggerated tuff guy Marv.    This is a violent movie. Like Kill Bill violent if you know what I mean. If this movie would have been made as an ordinary live action movie without the cartoonish elements and the timely switch to silhouette images it would be grossly violent. Again, the cartoonish setting of the movie makes it simply work. Still, the movie is not for the squemish but then, this is the second Sin City movie, it is based on an existing cartoon and Robert Rodriguez had his hand in it so if you are surprised you either went into the wrong show room or should start to do a bit more research before deciding to watch something.    I did find the fact that the movie actually revolved around two different stories a bit distracting though. A minor complaint but I was really expecting them to somehow get intertwined all through the movie and was a tad disappointed when the second story finished and so did the movie.    Bottom line is that I quite enjoyed this movie. It is really a movie that stands out from the crowd in its use of black and white imagery and cartoon characters. It is black, grim and funny at the same time and for a photography interested person like me the imagery is really beautiful.
192	Gimly	At first I was like "Hah, this is some kind of Sherlock Holmes but a priest thing!", and then I was like "Oh, this **is** some kind of Sherlock Holmes but a priest thing!"    _Final rating:★★★ - I liked it. Would personally recommend you give it a go._
196	John Chard	Oh, I know you did send me back to the future. But I'm back! I'm back from the future.    Doc Brown is back in 1885 in the Old West, soon to be joined by Marty who has found that Doc is in mortal danger from Burford "Mad-Dog" Tannen.    Rounding out what turned out to be a hugely popular trilogy, Back to the Future Part III restored the core essence heart of Part 1, whilst simultaneously tying up all the threads with a fully formed story. More sedate in its telling {not hard following on from the manic pacing of part 2} part 3 fuses science fiction malarkey with, well, Western malarkey. All played out with the usual array of clever jokes and series reprises, only in a Wild Wild West setting. An interesting point to note is how the roles of Doc & Marty have been reversed from the first film, here Marty is the maniacal plot axis, whizzing around getting into scrapes as Doc ambles around in love, courtesy of the delightfully classic looking Mary Steenburgen as Clara Clayton. Thomas F. Wilson returns for villain duties as Tannen, a Western bully villain pulled straight out of many a classic Oater from way back in the day, and Lea Thompson & Elisabeth Shue ensure the "past" is not forgotten.    When Robert Zemeckis and Bob Gale started making Back To The Future in 1985, could they have envisaged that they would make three films and end up with a steam engine time machine in the Wild West? Possibly not, but as part 3 hurtles {literally} towards its suspense laden finale, two things are for certain. One is that they wisely closed the series down with a surefire coda winner. Two is that between them they crafted one of the most entertaining family trilogies to have ever graced the screen. No doubt about the fact that part one is the uniformly class act of the three, but parts two & three themselves reward groups of all ages. Great Scot indeed. 8.5/10
197	Anton2k	Being Scottish, this movie really does a good job at showing off the scenery in and around Scotland. The story line of this movie keeps you on the edge of your seat all the way through the movie. Mel Gibson does a really good job with the accent and plays a great role as William Wallace in the movie.    I cant help by want to stand up and shout FREEDOM! once the movie is finished. Could watched this movie another 1000 times and not get board of watching it. It's a must watch for any one who has not see it yet.
200	TheTenth	Plot : As Jean Luc Picard attends festivities onboard the Enterprise welcoming a new race to the Federation. He receives an urgent call from Admiral Dougherty about Data, that was sent on an observation mission of the Ba'Ku race. The Federation has installed there a hidden outpost and the So'Na race is there too. Data has gone out of control and reveals the federation outpost to the natives. Picard and his senior officers get on the planet to discuss with them to surrender the Federation personnel.    He is welcomed by the (extremely) peaceful Ba'Ku that are represented by Anji and Sojef, that explain the history and philosophy of their people. They have settled on this planet generations ago and have benefited from a local radiation extending their life greatly.  Picard is pushed by Dougherty to leave the planet to let the "observation" mission without interference. Picard smells deception and will have to disobey orders to defend one of the Federation's basic principles.  I know most people don't like this movie and rank it low among the Star trek movies. Of course there's not much action and fights. The new characters are either very boring or too obviously "evil".     But the main point here is to defend the "prime directive" (= not to interfere in the development of a civilization that is inferior in technology. There is not much else here than a deep analysis of what the Federation is and when it must or not intervene. So there's a light love story wit Picard and Anij, Data befriends a kid in his discovery of humanity's young age behavior.    After many movies about the Klingons, Romulans ... I found it fresh to have two (?) new races with different histories and ways of life. And having the movie centered on the "prime directive", and how a cunning race can twist it (after all, the Ba'Ku are not really "natives" of the planet and shouldn't be protected by the prime directive), and how one superior officer, if misleaded, can lead to eradication of hundreds of people.
200	Wuchak	The least of the four Next Generation films, but has its highlights      Released in 1998 and directed by Jonathan Frakes, "Star Trek: Insurrection" is the third Star Trek film featuring the Next Generation cast and ninth overall. The plot revolves around a serene alien race, the Ba'ku, whose planet offers regenerative radiation and therefore extremely long lifespans; moreover, they live in harmony with their environment and reject advanced technology. With the aid of an alien race called the Son'a, the Federation secretly (deceptively) researches the Ba'ku culture, but the Son'a intend to take the planet for themselves and others who secretly want to regenerate their bodies (i.e. drink of the 'Fountain of Youth'). The problem is that Captain Picard and the Enterprise-E crew are loyal to the Prime Directive.    The plot is good with some interesting ideas, like the paradisal planet where immortality is nigh reality and the innate desire for regeneration and eternal life. I like the new black Federation uniforms and the cast is as likable as ever. Unfortunately, something prevents the movie from soaring. It's decent and sometimes thought-provoking; it's just underwhelming with some bits falling flat. I like it but, for me, it’s the least of the four TNG films.    The film runs 103 minutes and was shot in California at Convict Lake, Mammoth Lakes Park; San Gabriel Dam, Angeles National Forest; Lake Sherwood; Bishop; and Paramount Studios, Los Angeles.    GRADE: B-
213	DanDare	North by Northwest is famous for its famous action sequences such as hanging on Mount Rushmore and the crop duster plane scene.    Essentially it is a film of mistaken identity as advertising executive Roger Thornhill (Cary Grant) is mistaken for George Kaplan by some bad guys in league with a foreign power presumably Russian.    The trouble is Kaplan is a made up operative created by the CIA to flush out the film's villain, the urbane but deadly Vandamm (James Mason) and his cronies such as the fey henchman Leonard (Martin Landau) who are out to get Thornhill.    Thornhill in order to prove his innocence must evade capture from the bad guys and also the police as he is wanted by everyone. Only a beautiful blonde Eve (Eva-Marie Saint) aids him in this cross country chase but she is more than an innocent bystander as she might be in league with Vandamm.    This is an escapist action film that mixes tension with some comedy and Grant was always adept with light comedy. The film is overlong, it just feels 15 minutes too long and the villains motives seems to be rather cloudy.
213	tmdb47633491	I hate user/critic review websites strictly because of movies like this. People will go see like, Gran Torino, be entertained, admire a couple symmetrical shots and smooth camera pans or whatever, and rate the thing a 4.5/5, 9/10, 95%, etc. But then there are movies that have a ten minute chase scene with Cary Grant scaling down Mount Rushmore, every second of which you're screaming at the screen. Of course my most pompous entry is for an Alfred Hitchcock. But please, for progeny's sake, save the high ratings for ones that earn em
216	CRCulver	The original title of Rainer Werner Fassbinder's 1974 film "Fear Eats the Soul" is deliberately ungrammatical German: ANGST ESSEN SEELE AUF "Fear Eat Soul". That is due to one of the two protagonists we meet: Ali (El Hedi ben Salem) is a Moroccan immigrant working in Munich. He toils as a car repairman and has learned some very basic German, but he has been hindered from assimilating to German and fully learning the language by both lack of time and a German society that deliberately keep his kind at arm's length. But one night at a pub, he meets by chance Emmi (Brigitte Mira) a 60-something widow. They dance and Emmi falls in love with this tall, dark, and handsome stranger who makes her feel feelings again after so many years. Ali's own thoughts and motivations remain more mysterious, but he too seems to have been wracked with loneliness, and he recognizes in this woman two decades his senior a soulmate. The result is initially a very idiosyncratic romantic comedy.    Sadly, as an opening title of the film reads, "Happiness is not always happy". The flip side of this couple's burgeoning love is the suspicion, jealousy, fear, and hatred that Emmi and Ali encounter from the citizens around them. Emmi's neighbours gossip and disparage her for bringing "trash" into their block of flats; Emmi's adult children reject her new partner; and the local grocer refuses to serve Ali. The drama of the film is Emmi and Ali's attempts to weather this storm of social rejection and make their relationship work. Some small hope remains in a handful of Munich people who see nothing wrong with this couple.    The acting here is memorable. El Hedi ben Salem was not a professional actor. In fact, he was one of Fassbinder's lovers, the two met in a bathhouse in Paris. Yet El Hedi ben Salem's awkwardness on screen actually fits his role perfectly, because Ali is ill at ease and unsure of what to do in this foreign land he has immigrated to. Most of the strong acting demands are placed on Brigitte Mira, a veteran of German film and television for decades, and she pulls this off marvelously. So much poignant emotion of a woman ruing the racism of her peers, or alive with love again after years of solitude, are expressed purely through her eyes, which Fassbinder often emphasizes with long camera takes. Fassbinder himself appears as Emmi's son-in-law (married to Emmi's daughter played by Irm Hermann, a stalwart of this director's productions), and though he gets little screen time, Fassbinder's facial expressions and sardonic dialogue are delightful.    Yet, in spite of its curiously heartwarming romantic pairing and touching plot about two lovers against a cruel world, ANGST ESSEN SEELE AUF is not a perfect film. In the latter part of his film, Fassbinder seems uncertain of his point. In a bitter turn, he upends the romance we had become used to for a much more pessimistic view of human relationships where the original theme of racism and intolerance seems forgotten, or at least firmly pushed aside. He then ends the film at an arbitrary point, as if unable to come up with anything more conclusive.    Nonetheless, this is a classic film and worth seeing. One can also appreciate just how well Fassbinder anticipated here the cinema of Aki Kaurismäki with its characters who are "losers", the cold stares of onlookers, and the awkwardness of it all.
217	John Chard	Life in the old dog yet.    Indiana Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.    So here it is, the fourth instalment of the Indiana Jones series is finally here, one of the most talked about, most anticipated, and most yearned for films is here to hopefully entertain the fans and maybe garner some new ones in the process?? Does it deliver? Well to me it most certainly does, as adventure yarns go, this is a ripper, and although the plot gets lost within it's outlandish ideals, the film still emerges as one of the best popcorn blockbusters in recent times. All the chief ingredients that have made the franchise so beloved are crammed in by way of crowd pleasing necessity, and it dam well works, outrageous action sequences perk us up at frequent intervals, deftly self aware comic moments are many, and crucially, the film remains loyal to the heroic good against evil spirit of the franchise.    We begin in the Nevada Desert in 1957, and it's through this 50s setting that we come to accept the ageing of the main protagonist, he is after all a mere mortal, a man with a whip and a bit of guts. The 50s was a time of paranoia, spies and dubious cover ups were all the rage, this shines through from the outset here, and putting an aged Indiana Jones in this time frame is nothing short of genius in my opinion. But enough of the politics, we as fans just want to be entertained, and we are well served here, spooky chambers, mysterious civilisations, tricksy maps, unfathomable codes, creepy crawlies, peril at every turn, and stuntery abound, oh yes it's all here. However, the purists will hate the use of CGI in this, and for sure it does grate during one over extended sequence, but just like it didn't stop Stephen Sommers' The Mummy being a riot, it doesn't harm this picture either, we are after all talking about a popcorn actioner here. Surely going into a film of this type one immediately suspends disbelief? I mean I'm personally going into the cinema to escape for a couple of hours, and Kingdom Of The Crystal Skull is just what the doctor ordered, with a lollipop to follow for good behaviour.    The cast are a mixed bunch, Ford easily carries off the role as the older Indiana Jones, very aware and with tongue firmly in cheek, he surely has rammed all the pre-negative vibes down the throats of the doom mongers. Shia LaBeouf fits into the series with no problems at all, spunky and witty, he adds the young sparkle needed to off set the aged nature of our hero, and he gets a quite delightful entrance to boot. Ray Winstone is an odd casting choice because his character is very underwritten, if you are going to utilise the big Englishman then give him the reins to take, he's gruff and watchable but it remains a case of wasting talent. Karen Allen joyfully reappears as Marion, and the film takes a significant leap upwards once she arrives, however the character is reduced to playing fourth fiddle in the ensuring shenanigans, and as much as the interplay with Indy still sparkles, you can't help hankering for much more from our Marion. Cate Blanchet is sparky as Irina Spalko but although as our chief villain of the piece she's tough, sexy, and not to be messed with, it's a turn that is never quite fully formed. John Hurt does the best he can with what little the role calls for, whilst Jim Broadbent barely gets time to fill the considerable boots left by Denholm Elliott's Marcus Brody.    Indiana Jones and the Kingdom of the Crystal Skull will divide fans and newcomers alike, but I honestly say without nostalgia rearing its head, that this film is a joy ride to be judged on its own merit. It's difficult to understand some of the venom aimed at this latest instalment, it's not like anything has really changed with the formula, Indiana Jones has always been about fun, nothing more and nothing less, just remember why you fell in love with the franchise in the first place and you will see the makers here have given the fans what they wanted. Perhaps the advent of time and the new technology available has a hindrance value for sure, but although Indy 4 obviously isn't quite the impacting franchise jolt that Bond got with Casino Royale, it's sure as hell shown Die Hard 4 how it should have be done. 9/10
218	John Chard	I can't. Nobody goes home. Nobody else comes through. It's just him - and me.    It's funny really, writing a review for The Terminator these days just feels a little pointless, I mean anyone who wanted to see it would have done so already. In truth the effects work is a little creaky now but that doesn't matter, they were awesome in 1984. It's a ripper of a story awash with high energy action, rip-snorting characterisations and tech-noir atmospherics. It's place in the pantheon of science fiction films is assured, its influence on the genre undoubted, while the lead cast members cemented themselves in the sci-fi hall of fame.    No more needs to be said really, The Terminator is a kinetic live action comic book of a movie, classy movie making, paced to precision and featuring a story that's brilliantly complex and utterly compelling. 9/10
218	Jodie	Writing a review for a movie this old does indeed seem pointless, but since this is one of my favorite films I thought I would review it anyway.     In my opinion The Terminator is a beautiful, yet tragic love story set in the back drop of the future and the past. A soldier from the future is sent to the 80's to save the leader of the resistance (John Connor) mother from a High Tech Cybernetic Killing Machine. We all know that. What I loved was that this soldier, Kyle Reese volunteers for this suicide mission. He volunteers for one reason because, he had fallen in love with this woman, Sarah Connor. Though they were separated by several decades of time and Judgement Day, her son tells him these tales of his mother Sarah and gives him a single picture of her, purposefully pushing Reese to fall for his mother and this is the reason for him traveling through time to do the nearly impossible. Save and protect Sarah Connor to save the human race in the future and kill a super bad ass T-800 with low tech weaponry and a reluctant Damsel.    Bullets flying and bombs booming make this movie highly entertaining. The storyline, ridiculous as it is, is fantastic and had everyone in the 80's and 90's quoting this SciFi film. It's always a good watch. It holds up nicely overtime.
218	Gimly	I know saying this puts me in the minority, but the first _Terminator_ movie is actually my favourite of the franchise. That's not a knock on the second movie, _Judgment Day_ is **awesome**. But I really dig the lower down, dark, sci-fi horror vibe of the original (it **is** a knock on every movie in the series that came after _T2_ though).    Schwarzenegger as the titular Terminator is inspired casting. Firstly, any restrictions he had in acting ability back in the 80s are brushed aside by the fact that he's playing a cold, unfeeling machine. And can you imagine someone who looks like that coming after you? Forget the fact he's got an arsenal in his back pocket, forget the fact that he's got a near unstoppable metal exoskeleton, Arnie is already a machine! Being hunted by that man would be terrifying, and you feel that in the performance of the leads.    _The Terminator_ is one of the best movies I've ever seen, and I have seen - a lot.    _Final rating:★★★★½ - Ridiculously strong appeal. I can’t stop thinking about it._
223	Andres Gomez	A good movie and interesting plot but the characters are a little bit exaggerated and the outcome is quite expectable.
223	CharlesTheBold	A poor "lady's companion", so self-effacing that we are never given her name (Joan Fontaine), suddenly finds her life changed when a moody widower, Maxim de Winter  (Laurence Olivier), proposes to marry her and take her to his splendid estate of Manderley.    It seems like a fairy-tale turned true, but it is not.  On reaching Manderley, the new Mrs. de Winter  (still unnamed) finds herself out of place, as Maxim seems to drift away and the hostile housekeeper Mrs. Danvers (Judith Anderson) repeatedly tells her that she will never live up to the standard set by Maxim's first wife Rebecca.    What was Rebecca really like?   The perfect English lady, or a hypocrite who dazzled the people around her?   Where do Maxim's affections really lie?  The questions not only create a great movie mystery, but a portrait of an unequal marriage between an arrogant aristocrat and a neurotically dependent young wife.
223	waltzma	Absolutely perfect Gothic Thriller that has many imitators but few of equal quality.    With "Rebecca" about to hit the Broadway stage (as a musical!), I thought it was time to write my review of perhaps my favorite Hitchcock film. I recall the first time I saw this on TV almost 30 years ago on the late show, I had set my VCR to tape it, but woke up to start watching a bit of it, and stayed up all night to watch it all. That's how good a film it is. Daphne Du Maurier's tale of a shy companion who shocks her employer by winning the most desired wealthy widow in England is gripping, suspenseful, and filled with innuendo. Joan Fontaine never gave a more lovely performance as the awkward bride who leaves her hysterically selfish employer (Florence Bates) to marry the brooding Maxim De Winter (Laurence Olivier) and finds animosity from the darkly dressed Mrs. Danver (Judith Anderson) who resents her intrusion because of her devotion to Maxim's late wife, Rebecca. The mystery of how Rebecca died and what kind of woman she really was is explored, and with the intrusion of scoundrel George Sanders and some well-meaning advice from Maxim's toothy sister (Gladys Cooper), the new Mrs. De Winter (her first name is never revealed) finds out more than she bargained for.    If you thought Olivier's Heathcliff in "Wuthering Heights" was dark and somewhat depressing, wait until you meet his more civilized Maxim. Joan Fontaine's bride is as far from Merle Oberon's "wild and sweet" Cathy as you can find, but as far as Gothic tales of brooding men and their lost souls go, the two movies make a perfect double feature. Samuel Goldwyn and David Selznick were Hollywood's most famous independent producers, so sometimes their careers are compared. They share many of the same players, and in the case of these two films, the same photographer (Gregg Toland). Fontaine and Olivier work well on screen together, even though they apparently did not share a close working relationship. It is, however, the supporting players who are the shining stars.     Anderson's Mrs. Danvers is a role we've already seen on screen (usually played by Gale Sondergaard), but being Anderson's second film (and first in 7 years), there was a lot of curiosity surrounding her considering her reputation as one of Broadway's hottest dramatic actresses. Mrs. Danvers isn't a one dimensional evil housekeeper; You understand her affection for the late Rebecca from the very beginning, and in every movement Anderson makes, you cannot take your eyes off of her. I can't praise her highly enough. Sanders' suave villain (who playfully calls Mrs. Danvers "Danny") is extremely likable and almost equal in stealing away the attention of the leads. Gladys Cooper and Nigel Bruce add on a delightful "pip pip" quality to their eccentric characters, while in her brief time on screen, Florence Bates is hysterically funny, putting out a cigarette in her cold cream, and coolly telling Fontaine how she can never truly be a "great lady".    Every moment here is a classic movie memory, from the opening narration to Fontaine's first vision of De Winter, and then, the rainy ride down to where Fontaine sees Mandalay for the first time. The light first quarter darkens the moment we see Anderson pop into view as Mrs. Danvers. A cold pause, then "How Do You Do" reveals the tension, and from there, everything is set. Anderson explodes in two scenes-the first where she finds the hiding Fontaine in Rebecca's old room, and later, when Fontaine confronts Anderson after discovering her treachery. The film sags just a bit with the discovery of a body that might be Rebecca's, but that is minor. C. Aubrey Smith is memorable in his small role as Maxim's attorney. The final shot will live on in your memory, just as Mandalay lived on in the second Mrs. De Winter's.    While "Rebecca" won Best Film at that year's Academy Awards, many film historians prefer the message drama "The Grapes of Wrath" as the better film. I find the two rank very close, and also quibble over between the choice of Jane Darwell for Supporting Actress over Anderson's Mrs. Danvers. A big mistake was not nominating Sanders. A BBC version years later is also very good, a bit more faithful to the novel, and benefits from Diana Rigg as a more approachable Mrs. Danvers and a very diva-ish performance by Faye Dunaway in the Florence Bates role.
226	John Chard	You don't seem like you're from around here.    It's one of those films that any film lover has to see to judge for themselves. A critical darling and an award winner, it's a film of undoubted emotional power. It is based on the tragic case of Teena Brandon (Hilary Swank) who was raped and murdered in 1993, it would become one of the significant cases of hate crime in American history.    From the off Kimberly Peirce's film sets out its stall that we are in bleak territory, and so it proves. It dangles little shards of light, but constantly it proves uncompromising and unpleasant. There's a nagging irk that main characters are very thinly drawn, where motives are given short shrift, and this is bizarre given that the pic runs for nearly two hours. However, the performances of both Swank and Chloë Sevigny are outstanding, and Peirce handles the darkest scenes in the movie with a grace and tact that deserves applause.     A tale that needed to be told, even in truncated form, Boys Don't Cry is fine cinema making. 8/10
226	Asa_movies	The atmosphere completely different from that nowadays. This was probably the first time for man to express his own feelings and sexual identity in public. So, it was something like a Big Bang for people who experienced fact that some of their kith are "such a weirdos".  If you compare understanding of people today and only about 2 decades ago you can see that struggle for freedom and equality always exists, but they're a bit different. I may say the sexual revolution has just started and, if you compare some movie from 2000th, 2020th and (probably) 2040th, you will see people are starting to be more aware of changing in global sexual situation and, what is more important, it won't be taboo topic in the future.      Kimberly Pierce made Teena Brandon being born-girl, living-boy. Teena was a very brave person, worth living more than "boys from gangs" without any drop of emotion and understanding others, in themselves.    Person is changing during his life. People are changing during universal time. This is part of so called evolution. Not necessary revolution!    Be who you are :)    ..................................................................................................    THE BLUEST EYES IN TEXAS    The lonesome Texas sun was setting low  And in the rear view mirror I watched it go  I can still see the wind in her golden hair  I close my eyes for a moment, I'm still here    The bluest eyes in Texas  Are haunting me tonight  Like the stars that fill  The midnight sky  Her memory fills my mind  (Where did I go wrong)  Did I wait too long  Or can I make it right  The bluest eyes in Texas  Are haunting me tonight    Another town, another hotel room  Another dream that ended way too soon  Left me lonely way before the dawn  Searching for the strength to carry on    The bluest eyes in Texas  Are haunting me tonight  Like the stars that fill  The midnight sky  Her memory fills my mind  (Where did I go wrong)  Did I wait too long  Or can I make it right  The bluest eyes in Texas  Are haunting me tonight    For every heart you break  You pay a price  But I can't forget the tears  In her blue eyes    The bluest eyes in Texas  Are haunting me tonight  Like the stars that fill  The midnight sky  Her memory fills my mind  (Where did I go wrong)  Did I wait too long  How can I make it right  The bluest eyes in Texas  Are haunting me tonight    The bluest eyes in Texas  Are haunting me tonight    .................................................................................................    Review written by Asa_movies (Tanja)
